epoch,train_loss,val_loss,iou,f1,precision,recall,accuracy,kappa,time_elapsed
1,1.4053062639738385,1.4000850915908813,0.29658231139183044,0.31388571858406067,0.29658231139183044,0.3333333432674408,0.889746904373169,0,201.183975
